layer,measurement,measurement_label,site,peak_abs_z,peak_z_ci_lower_abs,peak_timepoint,clinical_flagged_count,concordance_class,signal_score,rank_overall,rank_within_layer
microbial,K20578,glycosyltransferase [EC:2.4.1.-],ORC,1.9331997985736216,1.3448805584697243,R+82,0,concordant,1.6138566701636692,3876,2042
microbial,K07234,uncharacterized protein involved in response to NO,ORC,1.8483650358687254,1.3438473998193763,R+82,0,concordant,1.6126168797832514,3877,2043
microbial,K07030,fatty acid kinase [EC:2.7.2.18],ORC,2.2675366092049787,1.6121368940243477,R+1,0,idiosyncratic,1.6121368940243477,3878,2044
microbial,K19302,undecaprenyl-diphosphatase [EC:3.6.1.27],NAC,2.61831615031104,2.013271045820846,R+1,0,ambiguous,1.6106168366566767,3879,1794
microbial,K20596,JI-20A/JI-20Ba transaminase [EC:2.6.1.-],ORC,2.7058595078118577,2.003522007066929,R+1,0,ambiguous,1.6028176056535433,3880,2045
immune,vegf_a,VEGF-A,,1.7887029977975402,1.6024823407423228,R+194,0,idiosyncratic,1.6024823407423228,3881,34
microbial,K01096,phosphatidylglycerophosphatase B [EC:3.1.3.27 3.1.3.81 3.1.3.4 3.6.1.27],ORC,2.5992584221263857,1.9954325326923166,R+1,0,ambiguous,1.5963460261538533,3882,2046
microbial,K01151,deoxyribonuclease IV [EC:3.1.21.2],NAC,2.6017440591288206,1.9928207970933807,R+1,0,ambiguous,1.5942566376747047,3883,1795
microbial,K16958,L-cystine transport system permease protein,ORC,2.6070047280170217,1.98802696938923,R+1,0,ambiguous,1.5904215755113842,3884,2047
microbial,K03078,3-dehydro-L-gulonate-6-phosphate decarboxylase [EC:4.1.1.85],ORC,2.2674977173100985,1.9821471424000245,R+1,0,ambiguous,1.5857177139200198,3885,2048
microbial,K07467,putative DNA relaxase,ORC,2.227053389682646,1.5768400978138422,R+82,0,idiosyncratic,1.5768400978138422,3886,2049
microbial,K17828,dihydroorotate dehydrogenase (NAD+) catalytic subunit [EC:1.3.1.14],NAC,2.6029261619209283,1.9645606956022983,R+1,0,ambiguous,1.5716485564818388,3887,1796
microbial,K15238,"2,5-dichloro-2,5-cyclohexadiene-1,4-diol dehydrogenase 2 [EC:1.3.1.-]",ORC,1.7735572811295475,1.3090396418918464,R+1,0,concordant,1.5708475702702156,3888,2050
microbial,K05873,"adenylate cyclase, class 2 [EC:4.6.1.1]",ORC,2.016955674539688,1.9551746980678915,R+1,0,ambiguous,1.5641397584543133,3889,2051
microbial,K00331,NADH-quinone oxidoreductase subunit B [EC:7.1.1.2],ORC,2.618652371562873,1.9532513723410398,R+82,0,ambiguous,1.562601097872832,3890,2052
microbial,K05879,phosphoenolpyruvate---glycerone phosphotransferase subunit DhaL [EC:2.7.1.121],NAC,2.54155173317736,1.9476506784241259,R+1,0,ambiguous,1.5581205427393008,3891,1797
microbial,K08973,protoporphyrinogen IX oxidase [EC:1.3.99.-],ORC,1.6998217563045523,1.2950390366204647,R+1,0,concordant,1.5540468439445576,3892,2053
microbial,K04079,molecular chaperone HtpG,ORC,2.594357533299585,1.9408532061317028,R+1,0,ambiguous,1.5526825649053624,3893,2054
microbial,K07145,heme oxygenase (staphylobilin-producing) [EC:1.14.99.48],NAC,2.580085749752763,1.9404645435535544,R+1,0,ambiguous,1.5523716348428436,3894,1798
clinical,lymphocytes,LYMPHOCYTES,,1.906465551016205,1.2914413916083727,R+82,0,concordant,1.5497296699300471,3895,9
microbial,K23397,5-hydroxydodecatetraenal 1-aminotransferase [EC:2.6.1.115],NAC,1.933998012526763,1.926895048129176,R+82,0,ambiguous,1.5415160385033408,3896,1799
microbial,K21047,HCMV TNF alpha-like receptor UL144,NAC,2.621012884452243,1.9256536475889976,R+1,0,ambiguous,1.5405229180711981,3897,1800
microbial,K01679,"fumarate hydratase, class II [EC:4.2.1.2]",ORC,2.5926988674842093,1.9153311597317582,R+82,0,ambiguous,1.5322649277854066,3898,2055
microbial,K18535,putative oxidoreductase,ORC,2.1116452853040544,1.529326796847078,R+1,0,idiosyncratic,1.529326796847078,3899,2056
immune,il_33,IL-33,,1.8576619120814872,1.5274161983751091,R+194,0,idiosyncratic,1.5274161983751091,3900,35
microbial,K09709,3-methylfumaryl-CoA hydratase [EC:4.2.1.153],NAC,2.5762893992389913,1.8956968262381308,R+1,0,ambiguous,1.5165574609905048,3901,1801
microbial,K23230,"O55-antigen biosynthesis beta-1,3-galactosyltransferase",ORC,1.9819121663424935,1.887168685121709,R+82,0,ambiguous,1.5097349480973674,3902,2057
clinical,mch,MCH,,1.502601910021415,1.502601910021415,R+45,0,idiosyncratic,1.502601910021415,3903,10
microbial,K12904,phosphonoacetaldehyde reductase [EC:1.1.1.309],NAC,2.457649601829204,1.8574105755198995,R+1,0,ambiguous,1.4859284604159197,3904,1802
microbial,K02232,adenosylcobyric acid synthase [EC:6.3.5.10],NAC,2.4445278787405424,1.856524055168951,R+82,0,ambiguous,1.4852192441351608,3905,1803
microbial,K07478,putative ATPase,NAC,2.503929786972412,1.8446911749037176,R+1,0,ambiguous,1.475752939922974,3906,1804
microbial,K15999,mycarose O-acyltransferase,ORC,2.5074379336770183,1.8351269635655814,R+1,0,ambiguous,1.4681015708524652,3907,2058
microbial,K07015,putative phosphatase [EC:3.1.3.-],NAC,2.505236391556438,1.8242274789880637,R+1,0,ambiguous,1.459381983190451,3908,1805
microbial,K01818,L-fucose/D-arabinose isomerase [EC:5.3.1.25 5.3.1.3],ORC,2.4520708848939843,1.8140273911718652,R+1,0,ambiguous,1.4512219129374921,3909,2059
microbial,K22976,anthrax toxin expression trans-acting positive regulator,ORC,2.3847587393105303,1.8124400940178267,R+1,0,ambiguous,1.4499520752142614,3910,2060
microbial,K06911,"quercetin 2,3-dioxygenase [EC:1.13.11.24]",ORC,1.4400848013734024,1.2030441924984456,R+1,0,concordant,1.4436530309981348,3911,2061
microbial,K08996,putative membrane protein,NAC,2.4169965325949287,1.8034625946993312,R+1,0,ambiguous,1.442770075759465,3912,1806
microbial,K20664,cytochrome P450 family 716 subfamily A14 [EC:1.14.-.-],ORC,2.224031056897889,1.8008909601103003,R+82,0,ambiguous,1.4407127680882403,3913,2062
microbial,K20209,"3-hydroxy-4-oxoquinoline 2,4-dioxygenase [EC:1.13.11.47]",ORC,2.1467497654732526,1.8001403422053266,R+1,0,ambiguous,1.4401122737642613,3914,2063
microbial,K21461,"poly-beta-1,6-N-acetyl-D-glucosamine synthesis protein",NAC,1.955930479606971,1.7953055612475697,R+1,0,ambiguous,1.436244448998056,3915,1807
microbial,K19653,geraniol dehydrogenase (NAD+) [EC:1.1.1.347],NAC,2.4539950323571844,1.791840485221907,R+1,0,ambiguous,1.4334723881775258,3916,1808
microbial,K21657,KSHV macrophage inflammatory protein 2,NAC,2.4274595610620593,1.7906157818537205,R+1,0,ambiguous,1.4324926254829764,3917,1809
microbial,K22890,HIV-1 protein Vpu,NAC,2.446904738074179,1.770588201648115,R+1,0,ambiguous,1.416470561318492,3918,1810
microbial,K18297,"LysR family transcriptional regulator, mexEF-oprN operon transcriptional activator",ORC,2.4291918892676767,1.7677779887074356,R+1,0,ambiguous,1.4142223909659486,3919,2064
microbial,K07448,restriction system protein,NAC,2.4254626507941572,1.759292486113715,R+1,0,ambiguous,1.407433988890972,3920,1811
microbial,K08989,putative membrane protein,ORC,1.547969606823539,1.1721642224006223,R+1,0,concordant,1.4065970668807468,3921,2065
microbial,K07263,zinc protease [EC:3.4.24.-],NAC,2.3697207657290265,1.750277157600299,R+1,0,ambiguous,1.4002217260802392,3922,1812
microbial,K19725,O-ureido-L-serine/cysteine synthase [EC:2.6.99.3 2.5.1.47],NAC,2.2786204600211613,1.7485964762511992,R+45,0,ambiguous,1.3988771810009595,3923,1813
microbial,K14244,amidotransferase [EC:6.3.5.-],ORC,2.386620848294196,1.7473811143743965,R+1,0,ambiguous,1.3979048914995174,3924,2066
microbial,K12063,conjugal transfer ATP-binding protein TraC,ORC,2.388278528871738,1.7385374348147784,R+1,0,ambiguous,1.390829947851823,3925,2067
immune,il_20,IL-20,,1.9917648796946885,1.3905173536936262,R+194,0,idiosyncratic,1.3905173536936262,3926,36
microbial,K21495,antitoxin FitA,NAC,2.345267806052119,1.7263253735787836,R+1,0,ambiguous,1.381060298863027,3927,1814
microbial,K21035,cytochrome P450 family 105 subfamily E polypeptide 1,NAC,2.2269940680637257,1.7032388591571217,R+1,0,ambiguous,1.3625910873256974,3928,1815
microbial,K21365,"O86/O127-antigen biosynthesis alpha-1,3-N-acetylgalactosaminyltransferase [EC:2.4.1.306]",NAC,2.3610805659140177,1.697077916712161,R+45,0,ambiguous,1.3576623333697289,3929,1816
microbial,K19147,5-methylcytosine-specific restriction enzyme subunit McrC,ORC,1.9856097126760937,1.357649264565466,R+1,0,idiosyncratic,1.357649264565466,3930,2068
microbial,K07494,putative transposase,ORC,2.0072362678936693,1.6895639121051604,R+82,0,ambiguous,1.3516511296841285,3931,2069
microbial,K03092,RNA polymerase sigma-54 factor,ORC,1.9595665798489648,1.6842826214305153,R+82,0,ambiguous,1.3474260971444123,3932,2070
microbial,K06412,stage V sporulation protein G,NAC,2.1428710770723765,1.6771197600450876,R+1,0,ambiguous,1.3416958080360701,3933,1817
microbial,K03387,NADH-dependent peroxiredoxin subunit F [EC:1.8.1.-],NAC,2.2335999649454723,1.6462941291264823,R+1,0,ambiguous,1.317035303301186,3934,1818
microbial,K02760,cellobiose PTS system EIIB component [EC:2.7.1.196 2.7.1.205],ORC,1.6755889056592725,1.0896074897330794,R+1,0,concordant,1.3075289876796952,3935,2071
immune,6ckine,6CKine,,1.2032182701102272,1.0870318329902624,R+45,0,concordant,1.3044381995883148,3936,37
microbial,K23108,benzoate---CoA ligase [EC:6.2.1.25],NAC,2.216804156564071,1.616218473732164,R+1,0,ambiguous,1.2929747789857313,3937,1819
immune,mcp_2,MCP-2,,2.488962400588081,1.8164613440967015,R+82,0,discordant,1.271522940867691,3938,38
immune,il_2,IL-2,,1.5668364553645715,1.2661542350752946,R+45,0,idiosyncratic,1.2661542350752946,3939,39
microbial,K23396,alpha-(1->3) branching sucrase [EC:2.4.1.362],ORC,2.204645974955226,1.575795454287478,R+1,0,ambiguous,1.2606363634299824,3940,2072
microbial,K21824,oplophorus-luciferin 2-monooxygenase non-catalytic subunit,ORC,1.992720455380541,1.5730518523986134,R+1,0,ambiguous,1.258441481918891,3941,2073
microbial,K00571,site-specific DNA-methyltransferase (adenine-specific) [EC:2.1.1.72],ORC,1.7267780145120366,1.5690166232929925,R+1,0,ambiguous,1.255213298634394,3942,2074
microbial,K16116,pristinamycin I synthetase 1,ORC,2.1988953095544566,1.562336250414147,R+82,0,ambiguous,1.2498690003313175,3943,2075
microbial,K09992,uncharacterized protein,NAC,2.1767271633966048,1.557037914143601,R+45,0,ambiguous,1.2456303313148809,3944,1820
microbial,K00338,NADH-quinone oxidoreductase subunit I [EC:7.1.1.2],ORC,2.028905121144746,1.5507265101495724,R+82,0,ambiguous,1.240581208119658,3945,2076
microbial,K25283,iron-siderophore transport system permease protein,NAC,2.165584971467533,1.542849752382256,R+1,0,ambiguous,1.2342798019058048,3946,1821
microbial,K01512,acylphosphatase [EC:3.6.1.7],ORC,2.0880123080055117,1.5323118057238874,R+82,0,ambiguous,1.22584944457911,3947,2077
microbial,K23517,cyclopentanone monooxygenase [EC:1.14.13.16],NAC,1.5694936850354602,1.0204445727251585,R+1,0,concordant,1.2245334872701903,3948,1822
microbial,K05710,3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin component,NAC,2.1661380879915497,1.5292997124618255,R+1,0,ambiguous,1.2234397699694606,3949,1823
microbial,K20323,mutacin V,ORC,2.1361780168815074,1.5257402039659067,R+1,0,ambiguous,1.2205921631727255,3950,2078
microbial,K22423,nerylneryl diphosphate synthase [EC:2.5.1.142],ORC,1.8203809213668358,1.2136886774771443,R+1,0,idiosyncratic,1.2136886774771443,3951,2079
microbial,K07173,S-ribosylhomocysteine lyase [EC:4.4.1.21],NAC,1.988385240188097,1.516575144607203,R+1,0,ambiguous,1.2132601156857625,3952,1824
microbial,K20378,sex pheromone inhibitor iAD1,ORC,2.0723682977195006,1.5163774130424739,R+1,0,ambiguous,1.2131019304339792,3953,2080
microbial,K12902,phosphonoacetaldehyde methylase [EC:2.1.1.308],ORC,1.5656066867887557,1.4788378691869866,R+1,0,ambiguous,1.1830702953495893,3954,2081
immune,il_15,IL-15,,1.3120138151069114,1.1475348012432744,R+45,0,idiosyncratic,1.1475348012432744,3955,40
immune,g_csf,G-CSF,,2.008069349552002,1.624880258351309,R+45,0,discordant,1.1374161808459162,3956,41
immune,mip_1alpha,MIP-1α,,1.2216562423183663,1.1341874806691055,R+1,0,idiosyncratic,1.1341874806691055,3957,42
microbial,K22586,ethanol O-acetyltransferase [EC:2.3.1.268],NAC,1.957517455386555,1.4106503495063933,R+45,0,ambiguous,1.1285202796051148,3958,1825
microbial,K22717,"2-hydroxy-6-oxo-6-(2-hydroxyphenoxy)-hexa-2,4-dienoate hydrolase [EC:3.7.1.-]",ORC,1.9732622904751078,1.3757093603742983,R+1,0,ambiguous,1.1005674882994387,3959,2082
microbial,K13230,"2,4,7-trihydroxy-1,4-benzoxazin-3-one-glucoside 7-O-methyltransferase [EC:2.1.1.241]",ORC,1.9837903227181255,1.3669994460034134,R+1,0,ambiguous,1.0935995568027308,3960,2083
microbial,K11011,enterotoxin Set1A,ORC,1.654542248123248,1.3635151920304653,R+45,0,ambiguous,1.0908121536243722,3961,2084
microbial,K24251,dTDP-D-Quip3N acetylase [EC:2.3.1.-],ORC,1.94504175635353,1.348336919526891,R+1,0,ambiguous,1.0786695356215128,3962,2085
microbial,K03581,exodeoxyribonuclease V alpha subunit [EC:3.1.11.5],NAC,1.9589439083330205,1.3324811754441526,R+82,0,ambiguous,1.065984940355322,3963,1826
immune,mip_1delta,MIP-1δ,,1.2574318648060407,0.8875653353382865,R+194,0,concordant,1.0650784024059439,3964,43
microbial,K05794,tellurite resistance protein TerC,ORC,1.379856271372235,1.324801370473731,R+82,0,ambiguous,1.0598410963789848,3965,2086
microbial,K00426,cytochrome bd ubiquinol oxidase subunit II [EC:7.1.1.7],NAC,1.929690392680443,1.3159812199575567,R+45,0,ambiguous,1.0527849759660455,3966,1827
immune,mcp_4,MCP-4,,2.124709554025289,1.4945801240260057,R+194,0,discordant,1.046206086818204,3967,44
microbial,K08363,mercuric ion transport protein,ORC,1.9077392422342205,1.2881396787564514,R+1,0,ambiguous,1.0305117430051611,3968,2087
microbial,K16930,tRNA(cytosine8) deaminase [EC:3.5.4.35],NAC,1.4375151484312685,1.2685668642968835,R+1,0,ambiguous,1.014853491437507,3969,1828
microbial,K01670,naphthyl-2-methylsuccinate synthase alpha subunit [EC:4.1.99.-],ORC,1.8767974890561385,1.2578944124709157,R+82,0,ambiguous,1.0063155299767326,3970,2088
clinical,absolute_basophils,ABSOLUTE BASOPHILS,,1.0269738107234725,0.999260081289737,R+1,0,idiosyncratic,0.999260081289737,3971,11
immune,ifn_alpha2,IFN-α2,,1.244939613076865,1.244939613076865,R+82,0,ambiguous,0.9959516904614921,3972,45
microbial,K05606,methylmalonyl-CoA/ethylmalonyl-CoA epimerase [EC:5.1.99.1],NAC,1.5760887874030882,0.9892608835013598,R+45,0,idiosyncratic,0.9892608835013598,3973,1829
microbial,K01710,"dTDP-glucose 4,6-dehydratase [EC:4.2.1.46]",ORC,1.8303137468803028,1.2171466279898244,R+1,0,ambiguous,0.9737173023918596,3974,2089
immune,m_csf,M-CSF,,1.075503595158208,0.948648043289935,R+194,0,idiosyncratic,0.948648043289935,3975,46
microbial,K11105,potassium/hydrogen antiporter,NAC,1.7831002186516072,1.1741611965520786,R+1,0,ambiguous,0.939328957241663,3976,1830
microbial,K17074,putative lysine transport system permease protein,ORC,1.2759530703725543,1.1729878404825638,R+45,0,ambiguous,0.9383902723860511,3977,2090
microbial,K03299,"gluconate:H+ symporter, GntP family",ORC,1.738104450881797,1.1607524284363095,R+82,0,ambiguous,0.9286019427490477,3978,2091
microbial,K12705,8-demethylnovobiocic acid C8-methyltransferase [EC:2.1.1.284],NAC,1.3431064027909523,1.1408746406692134,R+45,0,ambiguous,0.9126997125353707,3979,1831
immune,tnfalpha,TNFα,,1.495261383171638,0.9062986568590599,R+82,0,idiosyncratic,0.9062986568590599,3980,47
microbial,K07005,uncharacterized protein,NAC,1.7113286807813242,1.1070474364675933,R+1,0,ambiguous,0.8856379491740747,3981,1832
immune,scd40l,sCD40L,,1.4621612869161855,0.8836014186046216,R+1,0,idiosyncratic,0.8836014186046216,3982,48
clinical,hemoglobin,HEMOGLOBIN,,1.4518159055330977,0.8660254037844373,R+45,0,idiosyncratic,0.8660254037844373,3983,12
microbial,K07340,inner membrane protein,NAC,1.6698671643137484,1.0723568359458813,R+1,0,ambiguous,0.857885468756705,3984,1833
immune,pdgf_ab_bb,PDGF-AB/BB,,1.0689913310199863,0.7131367495528299,R+45,0,concordant,0.8557640994633958,3985,49
microbial,K13235,UDP-glucose glucosyltransferase [EC:2.4.1.-],ORC,1.4343279940359568,1.0564751239275847,R+45,0,ambiguous,0.8451800991420678,3986,2092
microbial,K03758,arginine:ornithine antiporter / lysine permease,NAC,1.6416119893152472,1.049279056279092,R+82,0,ambiguous,0.8394232450232736,3987,1834
immune,il_12p70,IL-12p70,,1.7107204042279431,1.158684870358982,R+82,0,discordant,0.8110794092512874,3988,50
immune,eotaxin_3,Eotaxin-3,,1.3703994226475664,0.7949580986762378,R+45,0,idiosyncratic,0.7949580986762378,3989,51
immune,il_8,IL-8,,1.2018375699645758,0.7743032073847919,R+82,0,idiosyncratic,0.7743032073847919,3990,52
immune,mig_cxcl9,MIG/CXCL9,,1.3062008129616651,1.1014872527553912,R+194,0,discordant,0.7710410769287738,3991,53
immune,il_17f,IL-17F,,0.9533322500469711,0.9418364521250852,R+82,0,ambiguous,0.7534691617000682,3992,54
immune,eotaxin_2,Eotaxin-2,,1.1772485356763076,1.0414674690807824,R+82,0,discordant,0.7290272283565477,3993,55
microbial,K13306,dTDP-4-dehydro-6-deoxyglucose reductase [EC:1.1.1.266],NAC,1.0688090246792632,0.6048989451970183,R+45,0,concordant,0.7258787342364219,3994,1835
microbial,K01625,2-dehydro-3-deoxyphosphogluconate aldolase / (4S)-4-hydroxy-2-oxoglutarate aldolase [EC:4.1.2.14 4.1.3.42],NAC,1.4579731512527274,0.8973713511686455,R+45,0,ambiguous,0.7178970809349164,3995,1836
immune,sdf_1alpha_beta,SDF-1α+β,,1.1627724142681775,0.5858584992639558,R+82,0,concordant,0.703030199116747,3996,56
microbial,K01531,P-type Mg2+ transporter [EC:7.2.2.14],ORC,1.1451212188663336,0.5773502691896258,R+1,0,concordant,0.692820323027551,3997,2093
microbial,K07452,5-methylcytosine-specific restriction enzyme B [EC:3.1.21.-],ORC,1.1280767936221014,0.5773502691896258,R+1,0,concordant,0.692820323027551,3998,2094
microbial,K18700,fluoroacetyl-CoA thioesterase [EC:3.1.2.29],ORC,1.1515515803213627,0.5773502691896258,R+1,0,concordant,0.692820323027551,3999,2095
microbial,K08590,2-oxoglutaramate amidase [EC:3.5.1.111],ORC,1.1393117540645505,0.5773502691896258,R+1,0,concordant,0.692820323027551,4000,2096
microbial,K09825,"Fur family transcriptional regulator, peroxide stress response regulator",ORC,1.0001690646981942,0.5773502691896258,R+1,0,concordant,0.692820323027551,4001,2097
microbial,K07027,glycosyltransferase 2 family protein,ORC,1.076603417703908,0.5773502691896258,R+1,0,concordant,0.692820323027551,4002,2098
microbial,K00241,"succinate dehydrogenase / fumarate reductase, cytochrome b subunit",ORC,1.0570517738464018,0.5773502691896258,R+82,0,concordant,0.692820323027551,4003,2099
microbial,K10117,raffinose/stachyose/melibiose transport system substrate-binding protein,ORC,1.1546865453172228,0.5773502691896257,R+1,0,concordant,0.6928203230275508,4004,2100
microbial,K03547,DNA repair protein SbcD/Mre11,ORC,1.075627065633489,0.5773502691896257,R+1,0,concordant,0.6928203230275508,4005,2101
microbial,K06287,nucleoside triphosphate pyrophosphatase [EC:3.6.1.-],ORC,1.0491235328835895,0.5773502691896257,R+1,0,concordant,0.6928203230275508,4006,2102
microbial,K17686,P-type Cu+ transporter [EC:7.2.2.8],ORC,1.1502059921037984,0.5773502691896257,R+1,0,concordant,0.6928203230275508,4007,2103
microbial,K21586,"O55-antigen biosynthesis alpha-1,3-galactosyltransferase",ORC,1.153799497611264,0.5773502691896257,R+82,0,concordant,0.6928203230275508,4008,2104
microbial,K18588,coenzyme Q-binding protein COQ10,ORC,1.025415336038415,0.5773502691896257,R+82,0,concordant,0.6928203230275508,4009,2105
microbial,K24960,HHV6A/B envelope glycoprotein L,ORC,1.1271005930789244,0.5773502691896257,R+1,0,concordant,0.6928203230275508,4010,2106
microbial,K02501,imidazole glycerol-phosphate synthase subunit HisH [EC:4.3.2.10],ORC,1.021810285917257,0.5773502691896257,R+1,0,concordant,0.6928203230275508,4011,2107
